iteration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
182,-260.12,-261.2,-264.28,-251.35,-242.18,-252.18,-242.91,-242.91,-305.75,-305.02,-254.19,-239.32,-266.8,-259.1,-240.54,-258.49,-241.82,-308.89,-300.61,-243.78,-256.95,-294.81,-268.29,-236.51,-236.91,-265.49,-377.8,-232.38,-326.36,-249.42,-248.06,-235.57,-266.59,-239.4,-241.47,-267.08,-368.34,-269.87,-235.16,-242.61,-250.13,-242.95,-270.77,-247.36,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.86,-239.15,-250.3,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.28,-245.93,-242.74,-342.97,-253.41,-236.91,-239.26,-242.11,-262.32,-241.81,-244.74,-288.55,-239.1,-249.06,-244.88,-245.81,-283.99,-252.86,-243.47,-256.72,-243.74,-316.36,-248.3,-240.02,-281.54,-245.83,-250.51,-269.48,-247.16,-533.37,-250.3,-247.04,-255.69,-247.67,-262.63,-260.78,-308.69,-279.54,-245.07,-243.78,-241.63
183,-260.12,-261.2,-264.28,-251.35,-242.18,-252.18,-242.91,-242.91,-305.75,-305.02,-254.19,-239.32,-266.8,-259.1,-240.54,-258.49,-241.82,-308.89,-301.06,-243.78,-256.95,-294.81,-267.84,-236.51,-236.46,-265.49,-377.8,-232.38,-326.36,-249.42,-248.06,-235.57,-266.59,-239.85,-241.47,-267.08,-368.34,-269.87,-235.16,-243.06,-250.13,-242.95,-270.77,-247.36,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.41,-239.15,-250.3,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.28,-245.93,-242.74,-342.97,-253.41,-237.36,-239.26,-242.11,-262.32,-241.36,-244.74,-288.55,-239.1,-249.06,-244.88,-246.26,-283.99,-252.41,-243.47,-256.72,-243.74,-316.36,-248.3,-240.02,-281.54,-245.83,-250.51,-269.48,-247.16,-533.37,-250.3,-247.04,-255.69,-247.67,-262.63,-260.78,-308.69,-279.54,-245.07,-243.78,-241.63
184,-260.12,-261.2,-264.28,-251.35,-242.18,-252.18,-242.91,-242.91,-305.75,-305.02,-254.19,-239.32,-266.8,-259.1,-240.54,-258.49,-241.82,-308.89,-301.34,-243.5,-256.95,-294.81,-268.12,-236.23,-236.74,-265.49,-377.8,-232.38,-326.36,-249.42,-248.06,-235.57,-266.59,-239.57,-241.47,-267.08,-368.34,-269.87,-235.16,-242.78,-250.13,-242.95,-270.77,-247.36,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.41,-239.15,-250.3,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.28,-245.93,-242.74,-342.97,-253.41,-237.08,-239.26,-242.11,-262.32,-241.64,-244.74,-288.55,-239.1,-249.06,-245.16,-245.98,-283.99,-252.69,-243.47,-256.72,-243.74,-316.36,-248.3,-240.02,-281.54,-245.83,-250.51,-269.76,-247.44,-533.37,-250.3,-247.04,-255.41,-247.67,-262.63,-260.78,-308.69,-279.54,-245.07,-243.78,-241.35
185,-260.12,-261.2,-264.28,-251.35,-242.18,-252.18,-242.91,-242.91,-305.75,-305.02,-254.19,-238.97,-266.8,-259.1,-240.54,-258.49,-241.82,-308.89,-300.99,-243.85,-256.95,-294.81,-268.46,-236.23,-236.74,-265.49,-377.8,-232.38,-326.36,-249.42,-248.06,-235.57,-266.59,-239.22,-241.47,-267.08,-368.34,-269.87,-235.16,-242.78,-250.13,-243.3,-270.77,-247.36,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.76,-239.15,-250.3,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.28,-245.93,-242.74,-342.97,-253.41,-237.08,-239.26,-242.45,-262.32,-241.3,-244.74,-288.55,-239.1,-249.06,-244.81,-245.98,-283.99,-252.69,-243.47,-256.72,-243.74,-316.36,-248.3,-240.02,-281.54,-245.83,-250.51,-269.41,-247.44,-533.37,-250.3,-247.04,-255.76,-247.67,-262.63,-260.78,-308.69,-279.54,-245.07,-243.78,-241.7
186,-260.12,-261.2,-264.28,-250.98,-242.18,-252.18,-242.91,-242.91,-306.12,-305.02,-254.19,-238.97,-266.8,-259.1,-240.54,-258.49,-241.82,-308.89,-301.37,-243.85,-256.95,-294.81,-268.09,-236.23,-236.74,-265.49,-377.8,-232.38,-326.36,-249.42,-248.06,-235.57,-266.59,-239.22,-241.47,-267.08,-368.34,-269.87,-235.16,-242.78,-250.13,-242.92,-270.77,-247.36,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.76,-239.15,-250.3,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.28,-245.93,-242.74,-342.97,-253.41,-237.45,-239.26,-242.08,-262.32,-241.67,-244.74,-288.55,-239.1,-249.06,-244.81,-245.98,-283.99,-253.06,-243.47,-256.72,-243.36,-316.36,-248.3,-240.02,-281.54,-245.83,-250.51,-269.04,-247.44,-533.37,-250.3,-247.04,-255.38,-247.67,-262.63,-260.78,-308.69,-279.54,-245.07,-243.78,-241.7
187,-260.12,-261.2,-264.28,-250.98,-242.18,-252.18,-242.91,-242.91,-306.12,-305.02,-254.19,-239.29,-266.8,-259.1,-240.54,-258.49,-241.82,-308.89,-300.73,-243.85,-256.95,-294.81,-268.09,-236.23,-237.06,-265.49,-377.8,-232.38,-326.36,-249.42,-248.06,-235.57,-266.59,-239.22,-241.47,-267.08,-368.34,-269.87,-235.16,-242.78,-250.13,-243.24,-270.77,-247.36,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.76,-239.15,-250.3,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.28,-245.93,-242.74,-342.97,-253.41,-237.45,-238.94,-242.08,-262.32,-241.35,-244.74,-288.55,-239.1,-249.06,-244.81,-245.98,-283.99,-252.74,-243.47,-256.72,-243.36,-316.36,-248.3,-239.7,-281.54,-245.83,-250.51,-269.36,-247.44,-533.37,-250.3,-247.04,-255.7,-247.67,-262.63,-260.78,-308.69,-279.54,-245.07,-243.78,-242.02
188,-260.12,-261.2,-264.28,-251.33,-242.18,-252.18,-242.91,-242.91,-305.78,-305.02,-254.19,-238.95,-266.8,-259.1,-240.88,-258.49,-241.82,-308.89,-300.73,-244.19,-256.95,-294.81,-267.74,-236.23,-236.72,-265.49,-377.8,-232.38,-326.36,-249.42,-248.06,-235.57,-266.59,-239.57,-241.47,-267.08,-368.34,-269.87,-235.16,-243.13,-250.13,-242.9,-270.77,-247.36,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.76,-239.15,-250.3,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.28,-245.93,-242.74,-342.97,-253.41,-237.45,-238.94,-242.08,-262.32,-241.01,-244.74,-288.55,-239.1,-249.06,-244.81,-246.33,-283.99,-252.74,-243.47,-256.72,-243.36,-316.36,-248.3,-239.7,-281.54,-245.83,-250.51,-269.36,-247.44,-533.37,-250.3,-247.04,-255.7,-247.67,-262.63,-260.78,-308.69,-279.54,-245.07,-243.78,-241.67
189,-260.12,-261.2,-264.28,-251.33,-242.18,-252.18,-242.91,-242.91,-305.78,-305.02,-254.19,-238.95,-266.8,-259.1,-240.88,-258.49,-241.82,-308.89,-301.13,-243.78,-256.95,-294.81,-268.15,-236.23,-236.72,-265.49,-377.8,-232.38,-326.36,-249.42,-248.06,-235.57,-266.59,-239.16,-241.47,-267.08,-368.34,-269.87,-235.16,-242.72,-250.13,-242.9,-270.77,-247.36,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.76,-239.15,-250.3,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.28,-245.93,-242.74,-342.97,-253.41,-237.04,-238.94,-242.08,-262.32,-241.41,-244.74,-288.55,-239.1,-249.06,-244.81,-245.92,-283.99,-252.74,-243.06,-256.72,-243.36,-316.36,-248.3,-240.1,-281.54,-245.83,-250.51,-269.36,-247.85,-533.37,-250.3,-247.04,-255.7,-247.67,-262.63,-260.78,-308.69,-279.54,-245.07,-243.78,-241.67
190,-260.12,-261.2,-264.28,-251.33,-242.18,-252.18,-242.91,-242.91,-305.78,-305.02,-254.19,-238.95,-266.8,-259.1,-240.48,-258.49,-241.82,-308.89,-300.73,-243.78,-256.95,-294.81,-268.15,-236.23,-236.72,-265.49,-377.8,-232.38,-326.36,-249.42,-248.06,-235.57,-266.59,-239.57,-241.47,-267.08,-368.34,-269.87,-235.16,-242.31,-250.13,-242.9,-270.77,-247.36,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.35,-239.15,-250.3,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.28,-245.93,-242.74,-342.97,-253.41,-237.45,-238.94,-242.08,-262.32,-241.41,-244.74,-288.55,-239.1,-249.06,-244.81,-246.33,-283.99,-252.33,-243.06,-256.72,-243.77,-316.36,-248.3,-240.1,-281.54,-245.83,-250.51,-269.77,-247.44,-533.37,-250.3,-247.04,-255.7,-247.67,-262.63,-260.78,-308.69,-279.54,-245.07,-243.78,-241.67
191,-260.12,-261.2,-264.28,-251.33,-242.18,-252.18,-242.91,-242.91,-305.78,-305.02,-254.19,-238.54,-266.8,-259.1,-240.48,-258.49,-241.82,-308.89,-301.13,-243.78,-256.95,-294.81,-268.15,-236.23,-236.72,-265.49,-377.8,-232.38,-326.36,-249.42,-247.65,-235.57,-266.18,-239.57,-241.47,-267.08,-368.34,-269.87,-235.16,-242.72,-250.13,-242.9,-270.77,-247.36,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.76,-239.15,-250.3,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.28,-245.93,-242.74,-342.97,-253.41,-237.04,-238.94,-242.08,-262.32,-241.41,-244.74,-288.55,-239.1,-249.06,-244.81,-245.92,-283.99,-252.74,-243.06,-256.72,-243.77,-316.36,-248.3,-239.7,-281.54,-245.83,-250.51,-269.77,-247.44,-533.37,-250.3,-247.04,-255.29,-247.67,-262.63,-260.78,-308.69,-279.54,-245.07,-243.78,-241.67
192,-260.12,-261.2,-264.28,-251.04,-242.18,-252.18,-242.91,-242.91,-305.78,-305.02,-254.19,-238.82,-266.8,-259.1,-240.48,-258.49,-241.82,-308.89,-300.57,-243.5,-256.95,-294.81,-268.15,-236.23,-237.0,-265.49,-377.8,-232.38,-326.36,-249.42,-247.65,-235.57,-266.18,-239.57,-241.47,-267.08,-368.34,-269.87,-235.16,-242.44,-250.13,-243.18,-270.77,-247.64,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.48,-239.15,-250.3,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.28,-245.93,-242.74,-342.97,-253.41,-237.33,-238.94,-242.08,-262.32,-241.41,-244.74,-288.55,-239.1,-249.06,-244.81,-245.92,-283.99,-252.46,-243.06,-256.72,-243.77,-316.36,-248.3,-239.7,-281.54,-245.83,-250.51,-269.77,-247.44,-533.37,-250.3,-247.04,-255.57,-247.67,-262.63,-260.78,-308.69,-279.54,-245.07,-243.78,-241.95
193,-260.12,-261.2,-264.28,-251.04,-242.18,-252.18,-242.91,-242.91,-305.4,-305.02,-254.19,-238.82,-266.8,-259.1,-240.48,-258.49,-241.82,-308.89,-300.95,-243.88,-256.95,-294.81,-267.78,-236.23,-237.0,-265.49,-377.8,-232.38,-326.36,-249.42,-247.65,-235.57,-266.18,-239.19,-241.47,-267.08,-368.34,-269.87,-235.16,-242.81,-250.13,-243.18,-270.77,-247.64,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.85,-239.15,-250.3,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.28,-245.93,-242.74,-342.97,-253.41,-237.33,-238.94,-242.08,-262.32,-241.41,-244.74,-288.55,-239.1,-249.06,-244.81,-245.92,-283.99,-252.83,-243.06,-256.72,-243.4,-316.36,-248.3,-239.7,-281.54,-245.83,-250.51,-269.39,-247.44,-533.37,-250.3,-247.04,-255.2,-247.67,-262.63,-260.78,-308.69,-279.54,-245.07,-243.78,-241.58
194,-260.12,-261.2,-264.28,-251.04,-242.18,-252.18,-242.91,-242.91,-305.9,-305.02,-254.19,-238.82,-266.8,-259.1,-240.48,-258.49,-241.82,-308.89,-300.95,-243.38,-256.95,-294.81,-268.28,-236.23,-236.5,-265.49,-377.8,-232.38,-326.36,-249.42,-247.65,-235.57,-266.18,-239.19,-241.47,-267.08,-368.34,-269.87,-235.16,-242.31,-250.13,-242.68,-270.77,-247.64,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.35,-239.15,-250.3,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.28,-245.93,-242.74,-342.97,-253.41,-237.33,-238.94,-242.08,-262.32,-241.41,-244.74,-288.55,-239.1,-249.06,-244.81,-246.42,-283.99,-252.83,-243.06,-256.72,-243.4,-316.36,-248.3,-239.7,-281.54,-245.83,-250.51,-269.39,-247.44,-533.37,-250.3,-247.04,-255.7,-247.67,-262.63,-260.78,-308.69,-279.54,-245.07,-243.78,-241.58
195,-260.12,-261.2,-264.28,-251.42,-242.18,-252.18,-242.91,-242.91,-305.53,-305.02,-254.19,-239.19,-266.8,-259.1,-240.48,-258.49,-241.82,-308.89,-300.57,-243.75,-256.95,-294.81,-267.9,-236.23,-236.87,-265.49,-377.8,-232.38,-326.36,-249.42,-247.65,-235.57,-266.18,-239.19,-241.47,-267.08,-368.34,-269.87,-235.16,-242.69,-250.13,-243.05,-270.77,-247.64,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.35,-239.15,-250.3,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.28,-245.93,-242.74,-342.97,-253.41,-237.33,-238.56,-242.08,-262.32,-241.04,-244.74,-288.55,-239.1,-249.06,-244.81,-246.42,-283.99,-252.83,-243.06,-256.72,-243.4,-316.36,-248.3,-239.7,-281.54,-245.83,-250.51,-269.02,-247.44,-533.37,-250.3,-247.04,-255.7,-247.67,-262.63,-260.78,-308.69,-279.54,-245.07,-243.78,-241.58
196,-260.12,-261.2,-264.28,-251.42,-242.18,-252.18,-242.91,-242.91,-305.53,-305.02,-254.19,-239.19,-266.8,-259.1,-240.85,-258.49,-241.82,-308.89,-300.95,-243.38,-256.95,-294.81,-267.9,-236.23,-236.87,-265.49,-377.8,-232.38,-326.36,-249.42,-247.65,-235.57,-266.18,-239.19,-241.47,-267.08,-368.34,-269.87,-235.16,-242.69,-250.13,-242.68,-270.77,-247.26,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.35,-239.15,-250.3,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.28,-245.93,-242.74,-342.97,-253.41,-236.95,-238.94,-242.08,-262.32,-241.41,-244.74,-288.55,-239.1,-249.06,-244.81,-246.04,-283.99,-252.46,-243.06,-256.72,-243.4,-316.36,-248.3,-239.32,-281.54,-245.83,-250.51,-269.39,-247.44,-533.37,-250.3,-247.04,-255.7,-247.67,-262.63,-260.78,-308.69,-279.54,-245.07,-243.78,-241.58
197,-260.12,-261.2,-264.28,-251.42,-242.18,-252.18,-242.91,-242.91,-305.53,-305.02,-254.19,-239.19,-266.8,-259.1,-240.29,-258.49,-241.82,-308.89,-300.95,-243.38,-256.95,-294.81,-268.46,-236.23,-236.31,-265.49,-377.8,-232.38,-326.36,-249.42,-247.65,-235.57,-266.18,-239.75,-241.47,-267.08,-368.34,-269.87,-235.16,-242.69,-250.13,-242.68,-270.77,-247.26,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.92,-239.15,-250.3,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.28,-245.93,-242.74,-342.97,-253.41,-236.95,-238.94,-242.08,-262.32,-241.41,-244.74,-288.55,-239.1,-249.06,-244.81,-246.6,-283.99,-253.02,-243.06,-256.72,-243.4,-316.36,-248.3,-239.32,-281.54,-245.83,-250.51,-268.83,-247.44,-533.37,-250.3,-247.04,-255.7,-247.67,-262.63,-260.78,-308.69,-279.54,-245.07,-243.78,-241.58
198,-260.12,-261.2,-264.28,-251.64,-242.18,-252.18,-242.91,-242.91,-305.53,-305.02,-254.19,-238.97,-266.8,-259.1,-240.29,-258.49,-241.82,-308.89,-300.5,-243.6,-256.95,-294.81,-268.46,-236.23,-236.54,-265.49,-377.8,-232.38,-326.36,-249.42,-247.65,-235.57,-266.18,-239.53,-241.47,-267.08,-368.34,-269.87,-235.16,-242.69,-250.13,-242.9,-270.77,-247.26,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.69,-239.15,-250.3,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.28,-245.93,-242.74,-342.97,-253.41,-237.18,-238.94,-242.31,-262.32,-241.41,-244.74,-288.55,-239.32,-249.06,-244.59,-246.38,-283.99,-252.8,-243.06,-256.72,-243.4,-316.36,-248.3,-239.32,-281.54,-245.83,-250.51,-269.06,-247.44,-533.37,-250.3,-247.04,-255.92,-247.67,-262.63,-260.78,-308.69,-279.54,-245.07,-243.78,-241.8
199,-260.12,-261.2,-264.28,-251.38,-242.18,-252.18,-242.91,-242.91,-305.53,-305.02,-254.19,-238.97,-266.8,-259.1,-240.55,-258.49,-241.82,-308.89,-300.76,-243.87,-256.95,-294.81,-268.2,-236.23,-236.8,-265.49,-377.8,-232.38,-326.36,-249.42,-247.65,-235.57,-266.18,-239.53,-241.47,-267.08,-368.34,-269.87,-235.16,-242.95,-250.13,-242.64,-270.77,-247.26,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.69,-239.15,-250.3,-243.21,-247.03,-265.16,-254.6,-243.84,-304.14,-248.02,-245.93,-242.47,-342.97,-253.41,-237.18,-238.94,-242.04,-262.32,-241.68,-244.74,-288.55,-239.32,-249.06,-244.85,-246.38,-283.99,-252.53,-243.06,-256.72,-243.13,-316.36,-248.3,-239.58,-281.54,-245.83,-250.51,-269.06,-247.44,-533.37,-250.3,-247.04,-255.66,-247.67,-262.63,-260.78,-308.69,-279.54,-245.07,-243.78,-241.8
